2021/08/06 17:26:49 [xorm] [warn]  2021/08/06 17:26:49.890523 Table webhook Column id db default is nextval('webhook_id_seq'::regclass), struct default is 
2021/08/06 17:26:49 [xorm] [warn]  2021/08/06 17:26:49.897793 Table hook_task Column id db default is nextval('hook_task_id_seq'::regclass), struct default is 
2021/08/06 17:26:49 [xorm] [warn]  2021/08/06 17:26:49.907333 Table protect_branch Column id db default is nextval('protect_branch_id_seq'::regclass), struct default is 
2021/08/06 17:26:49 [xorm] [warn]  2021/08/06 17:26:49.912956 Table protect_branch_whitelist Column id db default is nextval('protect_branch_whitelist_id_seq'::regclass), struct default is 
2021/08/06 17:26:49 [xorm] [warn]  2021/08/06 17:26:49.916793 Table team Column id db default is nextval('team_id_seq'::regclass), struct default is 
2021/08/06 17:26:49 [xorm] [warn]  2021/08/06 17:26:49.919431 Table org_user Column id db default is nextval('org_user_id_seq'::regclass), struct default is 
2021/08/06 17:26:49 [xorm] [warn]  2021/08/06 17:26:49.922130 Table team_user Column id db default is nextval('team_user_id_seq'::regclass), struct default is 
2021/08/06 17:26:49 [xorm] [warn]  2021/08/06 17:26:49.924925 Table team_repo Column id db default is nextval('team_repo_id_seq'::regclass), struct default is 
2021/08/06 17:26:49 [xorm] [warn]  2021/08/06 17:26:49.927394 Table notice Column id db default is nextval('notice_id_seq'::regclass), struct default is 
2021/08/06 17:26:49 [xorm] [warn]  2021/08/06 17:26:49.929836 Table email_address Column id db default is nextval('email_address_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.312245 Table user Column id db default is nextval('user_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.313730 Table user Column max_repo_creation db default is '-1'::integer, struct default is -1
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.322390 Table public_key Column id db default is nextval('public_key_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.332642 Table two_factor Column id db default is nextval('two_factor_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.346014 Table two_factor_recovery_code Column id db default is nextval('two_factor_recovery_code_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.360857 Table repository Column id db default is nextval('repository_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.377117 Table deploy_key Column id db default is nextval('deploy_key_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.388038 Table collaboration Column id db default is nextval('collaboration_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.421828 Table upload Column id db default is nextval('upload_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.442101 Table watch Column id db default is nextval('watch_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.446859 Table star Column id db default is nextval('star_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.451843 Table follow Column id db default is nextval('follow_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.457451 Table action Column id db default is nextval('action_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.462099 Table issue Column id db default is nextval('issue_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.466735 Table pull_request Column id db default is nextval('pull_request_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.470724 Table comment Column id db default is nextval('comment_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.474412 Table attachment Column id db default is nextval('attachment_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.477940 Table issue_user Column id db default is nextval('issue_user_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.481466 Table label Column id db default is nextval('label_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.485604 Table issue_label Column id db default is nextval('issue_label_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.490412 Table milestone Column id db default is nextval('milestone_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.494319 Table mirror Column id db default is nextval('mirror_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.499974 Table release Column id db default is nextval('release_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.505415 Table webhook Column id db default is nextval('webhook_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.511511 Table hook_task Column id db default is nextval('hook_task_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.517117 Table protect_branch Column id db default is nextval('protect_branch_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.523906 Table protect_branch_whitelist Column id db default is nextval('protect_branch_whitelist_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.529104 Table team Column id db default is nextval('team_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.534717 Table org_user Column id db default is nextval('org_user_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.540024 Table team_user Column id db default is nextval('team_user_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.547535 Table team_repo Column id db default is nextval('team_repo_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.552552 Table notice Column id db default is nextval('notice_id_seq'::regclass), struct default is 
2021/08/06 17:36:49 [xorm] [warn]  2021/08/06 17:36:49.558996 Table email_address Column id db default is nextval('email_address_id_seq'::regclass), struct default is 
